   Komb             Odds    Kvot Spelat belopp Beräknat spelbelopp
 1- 0	 2- 2	 0- 0	     1989.46	Ej Spelad	0.10	0.10
 1- 0	 2- 2	 0- 1	     2318.80	Ej Spelad	0.10	0.10
 1- 0	 2- 2	 0- 2	     3865.86	Ej Spelad	0.10	0.10
 1- 0	 2- 2	 0- 3	    10817.77	Ej Spelad	0.10	0.10
 1- 0	 2- 2	 1- 0	     1694.85	Ej Spelad	0.10	0.10
 1- 0	 2- 2	 1- 1	     1299.90	Ej Spelad	0.10	0.10
 1- 0	 2- 2	 1- 2	     2579.88	Ej Spelad	0.10	0.10
 1- 0	 2- 2	 1- 3	     5848.12	Ej Spelad	0.10	0.10
 1- 0	 2- 2	 2- 0	     2339.46	Ej Spelad	0.10	0.10
 1- 0	 2- 2	 2- 1	     2001.54	Ej Spelad	0.10	0.10
 1- 0	 2- 2	 2- 2	     3169.17	 2.771	0.08	0.10
 1- 0	 2- 2	 2- 3	     9370.04	Ej Spelad	0.10	0.10
 1- 0	 2- 2	 3- 0	     4974.24	Ej Spelad	0.10	0.10
 1- 0	 2- 2	 3- 1	     3934.38	Ej Spelad	0.10	0.10
 1- 0	 2- 2	 3- 2	     6689.49	Ej Spelad	0.10	0.10
 1- 0	 2- 2	 4- 0	    12673.06	Ej Spelad	0.10	0.10
 1- 0	 2- 2	 4- 1	    10777.52	Ej Spelad	0.10	0.10
 1- 0	 2- 2	 4- 2	    16166.28	Ej Spelad	0.10	0.10
 1- 0	 2- 3	 0- 0	     4841.31	Ej Spelad	0.10	0.10
 1- 0	 2- 3	 0- 1	     5642.76	Ej Spelad	0.10	0.10
 1- 0	 2- 3	 0- 2	     9407.48	Ej Spelad	0.10	0.10
 1- 0	 2- 3	 1- 0	     4124.38	Ej Spelad	0.10	0.10
 1- 0	 2- 3	 1- 1	     3163.27	Ej Spelad	0.10	0.10
 1- 0	 2- 3	 1- 2	     6278.07	Ej Spelad	0.10	0.10
 1- 0	 2- 3	 1- 3	    14231.27	Ej Spelad	0.10	0.10
 1- 0	 2- 3	 2- 0	     5693.03	Ej Spelad	0.10	0.10
 1- 0	 2- 3	 2- 1	     4870.70	Ej Spelad	0.10	0.10
 1- 0	 2- 3	 2- 2	     7712.09	Ej Spelad	0.10	0.10
 1- 0	 2- 3	 3- 0	    12104.70	Ej Spelad	0.10	0.10
 1- 0	 2- 3	 3- 1	     9574.23	Ej Spelad	0.10	0.10
 1- 0	 2- 3	 3- 2	    16278.73	Ej Spelad	0.10	0.10
 1- 0	 2- 4	 1- 0	    14631.74	Ej Spelad	0.10	0.10
 1- 0	 2- 4	 1- 1	    11222.06	Ej Spelad	0.10	0.10
 1- 0	 3- 1	 0- 0	     3728.06	 2.355	0.06	0.10
 1- 0	 3- 1	 1- 1	     2435.88	 1.802	0.08	0.10
 1- 0	 3- 1	 1- 3	    10958.81	Ej Spelad	0.10	0.10
 1- 0	 3- 2	 0- 0	     4715.63	Ej Spelad	0.10	0.10
 1- 0	 3- 2	 0- 1	     5496.27	Ej Spelad	0.10	0.10
 1- 0	 3- 2	 0- 2	     9163.25	Ej Spelad	0.10	0.10
 1- 0	 3- 2	 1- 0	     4017.31	Ej Spelad	0.10	0.10
 1- 0	 3- 2	 1- 1	     3081.14	Ej Spelad	0.10	0.10
 1- 0	 3- 2	 1- 2	     6115.09	Ej Spelad	0.10	0.10
 1- 0	 3- 2	 1- 3	    13861.81	Ej Spelad	0.10	0.10
 1- 0	 3- 2	 2- 0	     5545.23	Ej Spelad	0.10	0.10
 1- 0	 3- 2	 2- 1	     4744.25	Ej Spelad	0.10	0.10
 1- 0	 3- 2	 2- 2	     7511.88	Ej Spelad	0.10	0.10
 1- 0	 3- 2	 3- 0	    11790.45	Ej Spelad	0.10	0.10
 1- 0	 3- 2	 3- 1	     9325.68	Ej Spelad	0.10	0.10
 1- 0	 3- 2	 3- 2	    15856.12	Ej Spelad	0.10	0.10
 1- 0	 3- 3	 0- 0	    10072.64	Ej Spelad	0.10	0.10
 1- 0	 3- 3	 0- 1	    11740.09	Ej Spelad	0.10	0.10
 1- 0	 3- 3	 1- 0	     8581.02	Ej Spelad	0.10	0.10
 1- 0	 3- 3	 1- 1	     6581.36	Ej Spelad	0.10	0.10
 1- 0	 3- 3	 1- 2	    13061.90	Ej Spelad	0.10	0.10
 1- 0	 3- 3	 2- 0	    11844.67	Ej Spelad	0.10	0.10
 1- 0	 3- 3	 2- 1	    10133.78	Ej Spelad	0.10	0.10
 1- 0	 3- 3	 2- 2	    16045.46	Ej Spelad	0.10	0.10
 1- 0	 4- 2	 0- 0	    15649.67	Ej Spelad	0.10	0.10
 1- 0	 4- 2	 1- 0	    13332.17	Ej Spelad	0.10	0.10
 1- 0	 4- 2	 1- 1	    10225.34	Ej Spelad	0.10	0.10
 1- 0	 4- 2	 2- 1	    15744.66	Ej Spelad	0.10	0.10
 1- 1	 0- 0	 0- 0	     1010.33	 8.691	0.22	0.20
 1- 1	 0- 0	 0- 1	     1177.58	 7.457	0.20	0.20
 1- 1	 0- 0	 0- 2	     1963.24	 4.473	0.13	0.10
 1- 1	 0- 0	 0- 3	     5493.70	Ej Spelad	0.10	0.10
 1- 1	 0- 0	 1- 0	      860.71	 5.101	0.29	0.30
 1- 1	 0- 0	 1- 1	      660.14	 6.651	0.36	0.40
 1- 1	 0- 0	 1- 2	     1310.16	 3.351	0.19	0.20
 1- 1	 0- 0	 1- 3	     2969.91	Ej Spelad	0.10	0.10
 1- 1	 0- 0	 1- 4	    12075.76	Ej Spelad	0.10	0.10
 1- 1	 0- 0	 2- 0	     1188.07	 3.695	0.21	0.20
 1- 1	 0- 0	 2- 1	     1016.46	 4.319	0.25	0.20
 1- 1	 0- 0	 2- 2	     1609.43	 2.728	0.15	0.10
 1- 1	 0- 0	 2- 3	     4758.48	Ej Spelad	0.10	0.10
 1- 1	 0- 0	 2- 4	    14222.57	Ej Spelad	0.10	0.10
 1- 1	 0- 0	 3- 0	     2526.12	 3.476	0.10	0.10
 1- 1	 0- 0	 3- 1	     1998.04	 4.395	0.12	0.10
 1- 1	 0- 0	 3- 2	     3397.19	 2.585	0.07	0.10
 1- 1	 0- 0	 3- 3	     9273.38	Ej Spelad	0.10	0.10
 1- 1	 0- 0	 4- 0	     6435.89	Ej Spelad	0.10	0.10
 1- 1	 0- 0	 4- 1	     5473.26	Ej Spelad	0.10	0.10
 1- 1	 0- 0	 4- 2	     8209.88	Ej Spelad	0.10	0.10
 1- 1	 0- 0	 5- 0	    16419.77	Ej Spelad	0.10	0.10
 1- 1	 0- 1	 0- 0	      927.91	Ej Spelad	0.10	0.10
 1- 1	 0- 1	 0- 1	     1081.52	Ej Spelad	0.10	0.10
 1- 1	 0- 1	 0- 2	     1803.09	Ej Spelad	0.10	0.10
 1- 1	 0- 1	 0- 3	     5045.54	Ej Spelad	0.10	0.10
 1- 1	 0- 1	 1- 0	      790.50	11.108	0.27	0.30
 1- 1	 0- 1	 1- 1	      606.29	14.483	0.32	0.30
 1- 1	 0- 1	 1- 2	     1203.29	 7.297	0.19	0.20
 1- 1	 0- 1	 1- 3	     2727.64	Ej Spelad	0.10	0.10
 1- 1	 0- 1	 1- 4	    11090.68	Ej Spelad	0.10	0.10
 1- 1	 0- 1	 2- 0	     1091.15	 8.047	0.21	0.20
 1- 1	 0- 1	 2- 1	      933.54	 9.406	0.24	0.20
 1- 1	 0- 1	 2- 2	     1478.14	 5.940	0.16	0.20
 1- 1	 0- 1	 2- 3	     4370.30	Ej Spelad	0.10	0.10
 1- 1	 0- 1	 2- 4	    13062.35	Ej Spelad	0.10	0.10
 1- 1	 0- 1	 3- 0	     2320.05	Ej Spelad	0.10	0.10
 1- 1	 0- 1	 3- 1	     1835.05	Ej Spelad	0.10	0.10
 1- 1	 0- 1	 3- 2	     3120.07	Ej Spelad	0.10	0.10
 1- 1	 0- 1	 3- 3	     8516.90	Ej Spelad	0.10	0.10
 1- 1	 0- 1	 4- 0	     5910.88	Ej Spelad	0.10	0.10
 1- 1	 0- 1	 4- 1	     5026.77	Ej Spelad	0.10	0.10
 1- 1	 0- 1	 4- 2	     7540.16	Ej Spelad	0.10	0.10
 1- 1	 0- 1	 5- 0	    15080.32	Ej Spelad	0.10	0.10
 1- 1	 0- 2	 0- 0	     1586.84	Ej Spelad	0.10	0.10
 1- 1	 0- 2	 0- 1	     1849.53	Ej Spelad	0.10	0.10
 1- 1	 0- 2	 0- 2	     3083.50	Ej Spelad	0.10	0.10
 1- 1	 0- 2	 0- 3	     8628.50	Ej Spelad	0.10	0.10
 1- 1	 0- 2	 1- 0	     1351.85	Ej Spelad	0.10	0.10
 1- 1	 0- 2	 1- 1	     1036.83	Ej Spelad	0.10	0.10
 1- 1	 0- 2	 1- 2	     2057.77	Ej Spelad	0.10	0.10
 1- 1	 0- 2	 1- 3	     4664.60	Ej Spelad	0.10	0.10
 1- 1	 0- 2	 2- 0	     1866.01	Ej Spelad	0.10	0.10
 1- 1	 0- 2	 2- 1	     1596.47	Ej Spelad	0.10	0.10
 1- 1	 0- 2	 2- 2	     2527.80	Ej Spelad	0.10	0.10
 1- 1	 0- 2	 2- 3	     7473.76	Ej Spelad	0.10	0.10
 1- 1	 0- 2	 3- 0	     3967.57	Ej Spelad	0.10	0.10
 1- 1	 0- 2	 3- 1	     3138.15	Ej Spelad	0.10	0.10
 1- 1	 0- 2	 3- 2	     5335.70	Ej Spelad	0.10	0.10
 1- 1	 0- 2	 3- 3	    14564.94	Ej Spelad	0.10	0.10
 1- 1	 0- 2	 4- 0	    10108.33	Ej Spelad	0.10	0.10
 1- 1	 0- 2	 4- 1	     8596.40	Ej Spelad	0.10	0.10
 1- 1	 0- 2	 4- 2	    12894.60	Ej Spelad	0.10	0.10
 1- 1	 0- 3	 0- 0	     3051.98	Ej Spelad	0.10	0.10
 1- 1	 0- 3	 0- 1	     3557.21	Ej Spelad	0.10	0.10
 1- 1	 0- 3	 0- 2	     5930.50	Ej Spelad	0.10	0.10
 1- 1	 0- 3	 0- 3	    16595.23	Ej Spelad	0.10	0.10
 1- 1	 0- 3	 1- 0	     2600.02	Ej Spelad	0.10	0.10
 1- 1	 0- 3	 1- 1	     1994.13	Ej Spelad	0.10	0.10
 1- 1	 0- 3	 1- 2	     3957.72	Ej Spelad	0.10	0.10
 1- 1	 0- 3	 1- 3	     8971.43	Ej Spelad	0.10	0.10
 1- 1	 0- 3	 2- 0	     3588.90	Ej Spelad	0.10	0.10
 1- 1	 0- 3	 2- 1	     3070.50	Ej Spelad	0.10	0.10
 1- 1	 0- 3	 2- 2	     4861.73	Ej Spelad	0.10	0.10
 1- 1	 0- 3	 2- 3	    14374.31	Ej Spelad	0.10	0.10
 1- 1	 0- 3	 3- 0	     7630.84	Ej Spelad	0.10	0.10
 1- 1	 0- 3	 3- 1	     6035.63	Ej Spelad	0.10	0.10
 1- 1	 0- 3	 3- 2	    10262.16	Ej Spelad	0.10	0.10
 1- 1	 0- 3	 4- 1	    16533.48	Ej Spelad	0.10	0.10
 1- 1	 0- 4	 0- 0	     9320.91	Ej Spelad	0.10	0.10
 1- 1	 0- 4	 0- 1	    10863.91	Ej Spelad	0.10	0.10
 1- 1	 0- 4	 1- 0	     7940.61	Ej Spelad	0.10	0.10
 1- 1	 0- 4	 1- 1	     6090.19	Ej Spelad	0.10	0.10
 1- 1	 0- 4	 1- 2	    12087.08	Ej Spelad	0.10	0.10
 1- 1	 0- 4	 2- 0	    10960.70	Ej Spelad	0.10	0.10
 1- 1	 0- 4	 2- 1	     9377.49	Ej Spelad	0.10	0.10
 1- 1	 0- 4	 2- 2	    14847.98	Ej Spelad	0.10	0.10
 1- 1	 1- 0	 0- 0	      952.69	 9.217	0.23	0.20
 1- 1	 1- 0	 0- 1	     1110.41	 7.908	0.21	0.20
 1- 1	 1- 0	 0- 2	     1851.24	 4.743	0.13	0.10
 1- 1	 1- 0	 0- 3	     5180.30	Ej Spelad	0.10	0.10
 1- 1	 1- 0	 1- 0	      811.61	 5.409	0.30	0.30
 1- 1	 1- 0	 1- 1	      622.48	 4.702	0.40	0.40
 1- 1	 1- 0	 1- 2	     1235.43	 2.369	0.18	0.20
 1- 1	 1- 0	 1- 3	     2800.49	Ej Spelad	0.10	0.10
 1- 1	 1- 0	 1- 4	    11386.89	Ej Spelad	0.10	0.10
 1- 1	 1- 0	 2- 0	     1120.30	 3.919	0.22	0.20
 1- 1	 1- 0	 2- 1	      958.48	 3.054	0.26	0.30
 1- 1	 1- 0	 2- 2	     1517.62	 1.929	0.13	0.10
 1- 1	 1- 0	 2- 3	     4487.03	Ej Spelad	0.10	0.10
 1- 1	 1- 0	 2- 4	    13411.23	Ej Spelad	0.10	0.10
 1- 1	 1- 0	 3- 0	     2382.01	 3.686	0.10	0.10
 1- 1	 1- 0	 3- 1	     1884.06	 4.661	0.13	0.10
 1- 1	 1- 0	 3- 2	     3203.40	 2.741	0.07	0.10
 1- 1	 1- 0	 3- 3	     8744.37	Ej Spelad	0.10	0.10
 1- 1	 1- 0	 4- 0	     6068.75	Ej Spelad	0.10	0.10
 1- 1	 1- 0	 4- 1	     5161.03	Ej Spelad	0.10	0.10
 1- 1	 1- 0	 4- 2	     7741.54	Ej Spelad	0.10	0.10
 1- 1	 1- 0	 5- 0	    15483.09	Ej Spelad	0.10	0.10
 1- 1	 1- 1	 0- 0	      650.62	13.496	0.30	0.30
 1- 1	 1- 1	 0- 1	      758.33	11.579	0.27	0.30
 1- 1	 1- 1	 0- 2	     1264.27	 6.945	0.19	0.20
 1- 1	 1- 1	 0- 3	     3537.78	Ej Spelad	0.10	0.10
 1- 1	 1- 1	 0- 4	    12122.11	Ej Spelad	0.10	0.10
 1- 1	 1- 1	 1- 0	      554.28	 7.921	0.41	0.40
 1- 1	 1- 1	 1- 1	      425.11	 6.885	0.55	0.60
 1- 1	 1- 1	 1- 2	      843.71	 3.469	0.29	0.30
 1- 1	 1- 1	 1- 3	     1912.54	Ej Spelad	0.10	0.10
 1- 1	 1- 1	 1- 4	     7776.45	Ej Spelad	0.10	0.10
 1- 1	 1- 1	 2- 0	      765.08	 5.738	0.32	0.30
 1- 1	 1- 1	 2- 1	      654.57	 4.471	0.38	0.40
 1- 1	 1- 1	 2- 2	     1036.43	 2.824	0.23	0.20
 1- 1	 1- 1	 2- 3	     3064.33	Ej Spelad	0.10	0.10
 1- 1	 1- 1	 2- 4	     9158.93	Ej Spelad	0.10	0.10
 1- 1	 1- 1	 3- 0	     1626.75	 5.398	0.15	0.20
 1- 1	 1- 1	 3- 1	     1286.68	 6.824	0.18	0.20
 1- 1	 1- 1	 3- 2	     2187.70	 4.014	0.11	0.10
 1- 1	 1- 1	 3- 3	     5971.79	Ej Spelad	0.10	0.10
 1- 1	 1- 1	 4- 0	     4144.53	Ej Spelad	0.10	0.10
 1- 1	 1- 1	 4- 1	     3524.62	Ej Spelad	0.10	0.10
 1- 1	 1- 1	 4- 2	     5286.93	Ej Spelad	0.10	0.10
 1- 1	 1- 1	 5- 0	    10573.86	Ej Spelad	0.10	0.10
 1- 1	 1- 1	 5- 1	    15273.36	Ej Spelad	0.10	0.10
 1- 1	 1- 2	 0- 0	     1106.55	Ej Spelad	0.10	0.10
 1- 1	 1- 2	 0- 1	     1289.73	Ej Spelad	0.10	0.10
 1- 1	 1- 2	 0- 2	     2150.20	Ej Spelad	0.10	0.10
 1- 1	 1- 2	 0- 3	     6016.88	Ej Spelad	0.10	0.10
 1- 1	 1- 2	 1- 0	      942.68	Ej Spelad	0.10	0.10
 1- 1	 1- 2	 1- 1	      723.01	Ej Spelad	0.10	0.10
 1- 1	 1- 2	 1- 2	     1434.94	Ej Spelad	0.10	0.10
 1- 1	 1- 2	 1- 3	     3252.74	Ej Spelad	0.10	0.10
 1- 1	 1- 2	 1- 4	    13225.78	Ej Spelad	0.10	0.10
 1- 1	 1- 2	 2- 1	     1113.26	Ej Spelad	0.10	0.10
 1- 1	 1- 2	 2- 2	     1762.70	Ej Spelad	0.10	0.10
 1- 1	 1- 2	 2- 3	     5211.65	Ej Spelad	0.10	0.10
 1- 1	 1- 2	 2- 4	    15577.03	Ej Spelad	0.10	0.10
 1- 1	 1- 2	 3- 0	     2766.69	Ej Spelad	0.10	0.10
 1- 1	 1- 2	 3- 1	     2188.32	Ej Spelad	0.10	0.10
 1- 1	 1- 2	 3- 2	     3720.72	Ej Spelad	0.10	0.10
 1- 1	 1- 2	 3- 3	    10156.52	Ej Spelad	0.10	0.10
 1- 1	 1- 2	 4- 0	     7048.80	Ej Spelad	0.10	0.10
 1- 1	 1- 2	 4- 1	     5994.49	Ej Spelad	0.10	0.10
 1- 1	 1- 2	 4- 2	     8991.74	Ej Spelad	0.10	0.10
 1- 1	 1- 3	 0- 0	     2440.14	Ej Spelad	0.10	0.10
 1- 1	 1- 3	 0- 1	     2844.09	Ej Spelad	0.10	0.10
 1- 1	 1- 3	 0- 2	     4741.61	Ej Spelad	0.10	0.10
 1- 1	 1- 3	 0- 3	    13268.35	Ej Spelad	0.10	0.10
 1- 1	 1- 3	 1- 0	     2078.79	Ej Spelad	0.10	0.10
 1- 1	 1- 3	 1- 1	     1594.37	Ej Spelad	0.10	0.10
 1- 1	 1- 3	 1- 2	     3164.31	Ej Spelad	0.10	0.10
 1- 1	 1- 3	 1- 3	     7172.92	Ej Spelad	0.10	0.10
 1- 1	 1- 3	 2- 0	     2869.43	Ej Spelad	0.10	0.10
 1- 1	 1- 3	 2- 1	     2454.95	Ej Spelad	0.10	0.10
 1- 1	 1- 3	 2- 2	     3887.09	Ej Spelad	0.10	0.10
 1- 1	 1- 3	 2- 3	    11492.66	Ej Spelad	0.10	0.10
 1- 1	 1- 3	 3- 0	     6101.07	Ej Spelad	0.10	0.10
 1- 1	 1- 3	 3- 1	     4825.65	Ej Spelad	0.10	0.10
 1- 1	 1- 3	 3- 2	     8204.89	Ej Spelad	0.10	0.10
 1- 1	 1- 3	 4- 0	    15543.93	Ej Spelad	0.10	0.10
 1- 1	 1- 3	 4- 1	    13218.99	Ej Spelad	0.10	0.10
 1- 1	 1- 4	 0- 0	     7958.62	Ej Spelad	0.10	0.10
 1- 1	 1- 4	 0- 1	     9276.11	Ej Spelad	0.10	0.10
 1- 1	 1- 4	 0- 2	    15464.93	Ej Spelad	0.10	0.10
 1- 1	 1- 4	 1- 0	     6780.06	Ej Spelad	0.10	0.10
 1- 1	 1- 4	 1- 1	     5200.08	Ej Spelad	0.10	0.10
 1- 1	 1- 4	 1- 2	    10320.51	Ej Spelad	0.10	0.10
 1- 1	 1- 4	 2- 0	     9358.75	Ej Spelad	0.10	0.10
 1- 1	 1- 4	 2- 1	     8006.93	Ej Spelad	0.10	0.10
 1- 1	 1- 4	 2- 2	    12677.89	Ej Spelad	0.10	0.10
 1- 1	 1- 4	 3- 1	    15739.05	Ej Spelad	0.10	0.10
 1- 1	 1- 5	 1- 1	    16095.50	Ej Spelad	0.10	0.10
 1- 1	 2- 0	 0- 0	     1608.33	 5.460	0.15	0.20
 1- 1	 2- 0	 0- 1	     1874.57	 4.684	0.13	0.10
 1- 1	 2- 0	 0- 2	     3125.25	 2.810	0.08	0.10
 1- 1	 2- 0	 0- 3	     8745.33	Ej Spelad	0.10	0.10
 1- 1	 2- 0	 1- 0	     1370.16	 2.136	0.16	0.20
 1- 1	 2- 0	 1- 1	     1050.87	 2.785	0.23	0.20
 1- 1	 2- 0	 1- 2	     2085.63	 1.403	0.06	0.10
 1- 1	 2- 0	 2- 0	     1891.27	 2.321	0.12	0.10
 1- 1	 2- 0	 2- 1	     1618.09	 1.809	0.12	0.10
 1- 1	 2- 0	 2- 3	     7574.95	Ej Spelad	0.10	0.10
 1- 1	 2- 0	 3- 0	     4021.29	 2.184	0.05	0.10
 1- 1	 2- 0	 3- 1	     3180.65	 2.761	0.08	0.10
 1- 1	 2- 0	 4- 0	    10245.19	Ej Spelad	0.10	0.10
 1- 1	 2- 0	 4- 1	     8712.79	Ej Spelad	0.10	0.10
 1- 1	 2- 0	 4- 2	    13069.19	Ej Spelad	0.10	0.10
 1- 1	 2- 1	 0- 0	     1077.31	 8.151	0.21	0.20
 1- 1	 2- 1	 0- 1	     1255.65	 6.993	0.19	0.20
 1- 1	 2- 1	 0- 2	     2093.39	 4.195	0.12	0.10
 1- 1	 2- 1	 0- 3	     5857.90	Ej Spelad	0.10	0.10
 1- 1	 2- 1	 1- 0	      917.77	 4.784	0.27	0.30
 1- 1	 2- 1	 1- 1	      703.90	 4.158	0.36	0.40
 1- 1	 2- 1	 1- 2	     1397.02	 2.095	0.15	0.20
 1- 1	 2- 1	 1- 3	     3166.80	Ej Spelad	0.10	0.10
 1- 1	 2- 1	 1- 4	    12876.32	Ej Spelad	0.10	0.10
 1- 1	 2- 1	 2- 0	     1266.83	 3.466	0.20	0.20
 1- 1	 2- 1	 2- 1	     1083.85	 2.700	0.22	0.20
 1- 1	 2- 1	 2- 2	     1716.13	 1.706	0.10	0.10
 1- 1	 2- 1	 2- 3	     5073.94	Ej Spelad	0.10	0.10
 1- 1	 2- 1	 2- 4	    15165.44	Ej Spelad	0.10	0.10
 1- 1	 2- 1	 3- 0	     2693.59	 3.260	0.09	0.10
 1- 1	 2- 1	 3- 1	     2130.50	 4.121	0.12	0.10
 1- 1	 2- 1	 3- 2	     3622.41	 2.424	0.06	0.10
 1- 1	 2- 1	 3- 3	     9888.15	Ej Spelad	0.10	0.10
 1- 1	 2- 1	 4- 0	     6862.55	Ej Spelad	0.10	0.10
 1- 1	 2- 1	 4- 1	     5836.10	Ej Spelad	0.10	0.10
 1- 1	 2- 1	 4- 2	     8754.15	Ej Spelad	0.10	0.10
 1- 1	 2- 2	 0- 0	     1426.72	Ej Spelad	0.10	0.10
 1- 1	 2- 2	 0- 1	     1662.90	Ej Spelad	0.10	0.10
 1- 1	 2- 2	 0- 2	     2772.35	Ej Spelad	0.10	0.10
 1- 1	 2- 2	 0- 3	     7757.81	Ej Spelad	0.10	0.10
 1- 1	 2- 2	 1- 0	     1215.44	Ej Spelad	0.10	0.10
 1- 1	 2- 2	 1- 1	      932.20	Ej Spelad	0.10	0.10
 1- 1	 2- 2	 1- 2	     1850.12	Ej Spelad	0.10	0.10
 1- 1	 2- 2	 1- 3	     4193.90	Ej Spelad	0.10	0.10
 1- 1	 2- 2	 2- 0	     1677.71	Ej Spelad	0.10	0.10
 1- 1	 2- 2	 2- 1	     1435.38	Ej Spelad	0.10	0.10
 1- 1	 2- 2	 2- 2	     2272.72	Ej Spelad	0.10	0.10
 1- 1	 2- 2	 2- 3	     6719.59	Ej Spelad	0.10	0.10
 1- 1	 2- 2	 3- 0	     3567.21	Ej Spelad	0.10	0.10
 1- 1	 2- 2	 3- 1	     2821.49	Ej Spelad	0.10	0.10
 1- 1	 2- 2	 3- 2	     4797.28	Ej Spelad	0.10	0.10
 1- 1	 2- 2	 3- 3	    13095.22	Ej Spelad	0.10	0.10
 1- 1	 2- 2	 4- 0	     9088.31	Ej Spelad	0.10	0.10
 1- 1	 2- 2	 4- 1	     7728.95	Ej Spelad	0.10	0.10
 1- 1	 2- 2	 4- 2	    11593.43	Ej Spelad	0.10	0.10
 1- 1	 2- 3	 0- 0	     3471.88	Ej Spelad	0.10	0.10
 1- 1	 2- 3	 0- 1	     4046.63	Ej Spelad	0.10	0.10
 1- 1	 2- 3	 0- 2	     6746.45	Ej Spelad	0.10	0.10
 1- 1	 2- 3	 1- 0	     2957.75	Ej Spelad	0.10	0.10
 1- 1	 2- 3	 1- 1	     2268.49	Ej Spelad	0.10	0.10
 1- 1	 2- 3	 1- 2	     4502.23	Ej Spelad	0.10	0.10
 1- 1	 2- 3	 1- 3	    10205.76	Ej Spelad	0.10	0.10
 1- 1	 2- 3	 2- 0	     4082.68	Ej Spelad	0.10	0.10
 1- 1	 2- 3	 2- 1	     3492.96	Ej Spelad	0.10	0.10
 1- 1	 2- 3	 2- 2	     5530.62	Ej Spelad	0.10	0.10
 1- 1	 2- 3	 2- 3	    16351.98	Ej Spelad	0.10	0.10
 1- 1	 2- 3	 3- 0	     8680.72	Ej Spelad	0.10	0.10
 1- 1	 2- 3	 3- 1	     6866.03	Ej Spelad	0.10	0.10
 1- 1	 2- 3	 3- 2	    11674.07	Ej Spelad	0.10	0.10
 1- 1	 2- 4	 0- 0	    12316.92	Ej Spelad	0.10	0.10
 1- 1	 2- 4	 0- 1	    14355.89	Ej Spelad	0.10	0.10
 1- 1	 2- 4	 1- 0	    10492.95	Ej Spelad	0.10	0.10
 1- 1	 2- 4	 1- 1	     8047.75	Ej Spelad	0.10	0.10
 1- 1	 2- 4	 1- 2	    15972.21	Ej Spelad	0.10	0.10
 1- 1	 2- 4	 2- 0	    14483.78	Ej Spelad	0.10	0.10
 1- 1	 2- 4	 2- 1	    12391.68	Ej Spelad	0.10	0.10
 1- 1	 3- 0	 0- 0	     3181.58	 2.760	0.08	0.10
 1- 1	 3- 0	 0- 1	     3708.27	 2.368	0.06	0.10
 1- 1	 3- 0	 1- 0	     2710.44	 1.620	0.06	0.10
 1- 1	 3- 0	 1- 1	     2078.81	 2.112	0.10	0.10
 1- 1	 3- 0	 1- 3	     9352.41	Ej Spelad	0.10	0.10
 1- 1	 3- 0	 2- 3	    14984.72	Ej Spelad	0.10	0.10
 1- 1	 3- 1	 0- 0	     2673.53	 3.284	0.09	0.10
 1- 1	 3- 1	 0- 1	     3116.11	 2.818	0.08	0.10
 1- 1	 3- 1	 0- 3	    14537.40	Ej Spelad	0.10	0.10
 1- 1	 3- 1	 1- 0	     2277.62	 1.928	0.09	0.10
 1- 1	 3- 1	 1- 1	     1746.86	 2.513	0.13	0.10
 1- 1	 3- 1	 1- 3	     7858.96	Ej Spelad	0.10	0.10
 1- 1	 3- 1	 2- 1	     2689.76	 1.632	0.06	0.10
 1- 1	 3- 1	 2- 3	    12591.87	Ej Spelad	0.10	0.10
 1- 1	 3- 1	 4- 1	    14483.31	Ej Spelad	0.10	0.10
 1- 1	 3- 2	 0- 0	     3381.75	Ej Spelad	0.10	0.10
 1- 1	 3- 2	 0- 1	     3941.57	Ej Spelad	0.10	0.10
 1- 1	 3- 2	 0- 2	     6571.30	Ej Spelad	0.10	0.10
 1- 1	 3- 2	 1- 0	     2880.96	Ej Spelad	0.10	0.10
 1- 1	 3- 2	 1- 1	     2209.60	Ej Spelad	0.10	0.10
 1- 1	 3- 2	 1- 2	     4385.35	Ej Spelad	0.10	0.10
 1- 1	 3- 2	 1- 3	     9940.81	Ej Spelad	0.10	0.10
 1- 1	 3- 2	 2- 0	     3976.69	Ej Spelad	0.10	0.10
 1- 1	 3- 2	 2- 1	     3402.28	Ej Spelad	0.10	0.10
 1- 1	 3- 2	 2- 2	     5387.04	Ej Spelad	0.10	0.10
 1- 1	 3- 2	 2- 3	    15927.47	Ej Spelad	0.10	0.10
 1- 1	 3- 2	 3- 0	     8455.36	Ej Spelad	0.10	0.10
 1- 1	 3- 2	 3- 1	     6687.78	Ej Spelad	0.10	0.10
 1- 1	 3- 2	 3- 2	    11371.00	Ej Spelad	0.10	0.10
 1- 1	 3- 3	 0- 0	     7223.46	Ej Spelad	0.10	0.10
 1- 1	 3- 3	 0- 1	     8419.24	Ej Spelad	0.10	0.10
 1- 1	 3- 3	 0- 2	    14036.38	Ej Spelad	0.10	0.10
 1- 1	 3- 3	 1- 0	     6153.76	Ej Spelad	0.10	0.10
 1- 1	 3- 3	 1- 1	     4719.73	Ej Spelad	0.10	0.10
 1- 1	 3- 3	 1- 2	     9367.16	Ej Spelad	0.10	0.10
 1- 1	 3- 3	 2- 0	     8494.25	Ej Spelad	0.10	0.10
 1- 1	 3- 3	 2- 1	     7267.30	Ej Spelad	0.10	0.10
